,city,company,company_link,high_salary,low_salary,name,publish_time
742,上海,快钱支付清算信息有限公司,https://jobs.51job.com/all/co405473.html,,,高级信息安全工程师,05-26
743,北京,京东集团总部,https://jobs.51job.com/all/co3846650.html,,,流媒体资深架构师,05-26
744,广州,广州满天星广告有限公司,https://jobs.51job.com/all/co2865129.html,,,资深软件测试工程师,05-26
745,深圳,深圳新语餐饮管理有限公司,https://jobs.51job.com/all/co678058.html,,,运维工程师,05-26
746,重庆,上海畅联智融通讯科技有限公司,https://jobs.51job.com/all/co3109375.html,,,SCM工程师-（重庆）,05-26
747,成都,成都三零凯天通信实业有限公司,https://jobs.51job.com/all/co2233491.html,,,Java后端开发工程师,05-26
748,上海,黑鹰（上海）投资管理有限公司,https://jobs.51job.com/all/co3144608.html,,,测试工程师,05-26
749,北京,北京松果电子有限公司,https://jobs.51job.com/all/co4767687.html,,,ISP图像处理算法工程师,05-26
750,深圳,深圳票联金融服务有限公司,https://jobs.51job.com/all/co3389095.html,,,软件测试工程师,05-26
751,北京,北京史河科技有限公司,https://jobs.51job.com/all/co4800141.html,,,软件开发实习生,05-26
752,杭州,杭州泰捷科技有限公司,https://jobs.51job.com/all/co2646090.html,,,运维工程师,05-26
753,上海,上海高鸣企业管理有限公司,https://jobs.51job.com/all/co4659391.html,,,Java高级开发工程师,05-26
754,上海,开利空调冷冻研发管理（上海）有限公司,http://carrier.51job.com,,,Research Engineer: IoT,05-26
755,上海,普链基生物科技（广东）有限公司,https://jobs.51job.com/all/co5012367.html,150元/天,150元/天,生信数据分析（实习生）,05-26
756,上海,上海易果电子商务有限公司,https://jobs.51job.com/all/co2044616.html,,,数据应用工程师(J11277),05-26
757,深圳,深圳市云之讯网络技术有限公司,https://jobs.51job.com/all/co3424173.html,,,数据运营专员 (MJ000848),05-26
758,上海,上海中文在线文化发展有限公司,https://jobs.51job.com/all/co3384386.html,,,运维工程师（黄浦 急聘）(000682)副本1,05-26
759,深圳,东方微银网络信息（北京）有限公司,https://jobs.51job.com/all/co3852970.html,,,配置管理工程师,05-26
760,上海,上海族商企业管理咨询有限公司,https://jobs.51job.com/all/co4813545.html,,,IT技术支持,05-26
761,苏州,上海东软载波微电子有限公司,https://jobs.51job.com/all/co129603.html,,,ATE测试工程师,05-26
762,北京,Veeva Systems Inc,https://jobs.51job.com/all/co2671865.html,200元/天,200元/天,软件测试实习生,05-26
763,南京,南京市电子口岸有限公司,https://jobs.51job.com/all/co4547749.html,,,Java开发工程师,05-26
764,深圳,深圳市九五互娱科技有限公司,https://jobs.51job.com/all/co5054584.html,,,Cocos2d-x开发工程师,05-26
765,广州,易联支付有限公司,https://jobs.51job.com/all/co1008055.html,,,数据分析员,05-26
766,苏州,北京锦富云智能科技有限公司,https://jobs.51job.com/all/co4459650.html,,,后台开发工程师,05-26
767,北京,北京天源迪科信息技术有限公司,https://jobs.51job.com/all/co3651873.html,,,测试工程师（应届生/实习生）,05-26
768,杭州,浙江创得信息技术有限公司,https://jobs.51job.com/all/co2302108.html,,,Node全栈工程师,05-26
769,石家庄,赛诺贝斯（北京）营销技术股份有限公司,https://jobs.51job.com/all/co715401.html,,,Web前端开发工程师,05-26
770,广州,广东乔韵网络科技发展有限公司,https://jobs.51job.com/all/co3801306.html,,,数字信号处理工程师（音频方向）,05-26
771,广州,广州亦云信息技术股份有限公司,https://jobs.51job.com/all/co2283475.html,,,售前经理（人工智能）,05-26
772,北京,上海每联每信息技术有限公司大连分公司,https://jobs.51job.com/all/co3770954.html,,,网络安全工程师,05-26
773,北京,广联达科技股份有限公司,https://jobs.51job.com/all/co2220020.html,,,知识库建设专家(005421),05-26
774,深圳,深圳市微购科技有限公司,https://jobs.51job.com/all/co3554684.html,,,高级测试经理,05-26
775,苏州,神州数码系统集成服务有限公司上海分公司,https://jobs.51job.com/all/co3846646.html,,,软件维护工程师,05-26
776,成都,成都铁皮人科技有限公司,https://jobs.51job.com/all/co2851399.html,,,Java高级开发工程师,05-26
777,南京,上海海万信息科技股份有限公司,https://jobs.51job.com/all/co2873635.html,,,Java开发工程师,05-26
778,北京,北京新桥信通科技股份有限公司,https://jobs.51job.com/all/co5053210.html,,,C开发工程师,05-26
779,杭州,南京汇银迅信息技术有限公司,https://jobs.51job.com/all/co5053977.html,,,系统运维工程师,05-26
780,南京,江苏金智科技股份有限公司,https://jobs.51job.com/all/co2568950.html,,,图像算法工程师,05-26
781,广州,广州幽联信息技术有限公司,https://jobs.51job.com/all/co3933163.html,,,系统运维工程师 A,05-26
782,上海,钜石科技,https://jobs.51job.com/all/co4913178.html,,,运维工程师,05-26
783,青岛,ANT,https://jobs.51job.com/all/co4428902.html,,,技术总监,05-26
784,上海,上海龙团信息技术有限公司,https://jobs.51job.com/all/co3350899.html,,,金融产品经理,05-26
785,上海,径卫视觉科技（上海）有限公司,https://jobs.51job.com/all/co3149995.html,,,系统工程师,05-26
786,上海,国泰君安期货有限公司,https://jobs.51job.com/all/co2992651.html,,,高级期权量化分析师,05-26
787,杭州,中电协通科技（张家口）有限公司,https://jobs.51job.com/all/co4862001.html,,,中级前端开发工程师,05-26
788,北京,北京小牛奔奔科技有限公司,https://jobs.51job.com/all/co5035738.html,,,树莓派开发工程师,05-26
789,杭州,杭州煎饼网络技术有限公司,https://jobs.51job.com/all/co3390610.html,,,数据建模师,05-26
790,南京,常州指南者教育咨询有限公司,https://jobs.51job.com/all/co2841662.html,200元/天,200元/天,线上课程研发实习生,05-26
791,深圳,深圳华之业技术有限公司,https://jobs.51job.com/all/co4781285.html,,,软件测试工程师,05-26
792,成都,四川亨通网智科技有限公司,https://jobs.51job.com/all/co3585132.html,,,大数据算法工程师,05-26
793,深圳,深圳呱呱商务咨询服务有限公司,https://jobs.51job.com/all/co4660273.html,,,运营岗（数据方向）,05-26
794,上海,中联富地（上海）资产经营管理有限公司,https://jobs.51job.com/all/co3617428.html,,,算法工程师,05-26
795,东莞,东莞市童思童行教育科技有限公司,https://jobs.51job.com/all/co5025739.html,,,少儿编程老师,05-26
796,北京,北京风行盛世文化传播有限公司,https://jobs.51job.com/all/co3392205.html,,,软件测试工程师,05-26
797,济南,济南华峻科技有限公司,https://jobs.51job.com/all/co2273147.html,,,双休五险一金高新诚聘运营维护工程师,05-26
798,北京,中国科学院自动化研究所,https://jobs.51job.com/all/co3205612.html,,,故障诊断与预测 软件研发工程师,05-26
799,南京,南京启道咨询管理有限公司,https://jobs.51job.com/all/co3520814.html,,,产品经理,05-26
800,北京,北京恒通博瑞电子科技有限公司,https://jobs.51job.com/all/co4618415.html,,,（急）硬件测试工程师,05-26
801,广州,广州名科计算机网络有限公司,https://jobs.51job.com/all/co2510203.html,,,产品测试工程师（五险一金）,05-26
802,广州,广州智网信息技术有限公司,https://jobs.51job.com/all/co4004459.html,,,技术支持工程师,05-26
803,上海,国动物联网技术（上海）有限公司,https://jobs.51job.com/all/co4908947.html,,,软件开发工程师（服务器端）,05-26
804,上海,上海泛在企业管理有限公司,https://jobs.51job.com/all/co3342086.html,,,3dsmax二次开发工程师,05-26
805,上海,上海后河投资管理有限公司,https://jobs.51job.com/all/co3623497.html,,,运营数据分析,05-26
806,上海,上海增容数据科技有限公司,https://jobs.51job.com/all/co3952414.html,,,人工智能讲师（***）,05-26
807,上海,上海菲信通信服务有限公司,https://jobs.51job.com/all/co2407743.html,,,中级运维工程师,05-26
808,上海,世纪天成,https://jobs.51job.com/all/co319309.html,,,信息安全开发工程师,05-26
809,广州,广州多群智能科技有限公司,https://jobs.51job.com/all/co4349965.html,,,网站运维工程师（懂基础Java，前端页面更换设置）,05-26
810,杭州,拙思信息科技（上海）有限公司,https://jobs.51job.com/all/co4522169.html,,,Web前端开发工程师,05-26
811,深圳,上海绰瑞资产管理有限公司,https://jobs.51job.com/all/co4070921.html,,,高级量化交易分析师,05-26
812,长沙,湖南网数科技有限公司,https://jobs.51job.com/all/co3946439.html,,,CDN运维工程师,05-26
813,长沙,兴盛社区网络服务股份有限公司,https://jobs.51job.com/all/co3105793.html,,,MYSQL数据库管理员（包食宿）,05-26
814,上海,西安开米股份有限公司,https://jobs.51job.com/all/co4487889.html,,,大数据总经理,05-26
815,上海,上海速朗电子科技有限公司,https://jobs.51job.com/all/co3819036.html,,,现场应用工程师,05-26
816,成都,上海霍莱沃电子系统技术股份有限公司,https://jobs.51job.com/all/co2786336.html,,,软件C++开发工程师（成都),05-26
817,大连,大连伟岸纵横科技股份有限公司,https://jobs.51job.com/all/co2490945.html,,,Java开发工程师,05-26
818,北京,深圳天源迪科信息技术股份有限公司北京办事处,https://jobs.51job.com/all/co2387619.html,,,中高级java开发工程师,05-26
819,深圳,华迎控股有限公司,https://jobs.51job.com/all/co4911763.html,,,产品测试工程师,05-26
820,武汉,武汉辰之行科技有限公司,https://jobs.51job.com/all/co4316392.html,,,技术经理,05-26
821,上海,上海猎鸿信息科技有限公司,https://jobs.51job.com/all/co3898699.html,,,高级运维工程师,05-26
822,上海,上海寓锡互联网金融信息服务有限公司,https://jobs.51job.com/all/co4051250.html,,,linux 运维工程师,05-26
823,济南,济南威盛数据技术有限公司,https://jobs.51job.com/all/co4504554.html,,,容器平台开发工程师,05-26
824,长沙,湖南交通物流信息服务有限公司,https://jobs.51job.com/all/co2971057.html,,,前端开发工程师,05-26
825,深圳,即有分期,https://jobs.51job.com/all/co3386933.html,,,爬虫开发工程师,05-26
826,深圳,深圳市游滨果科技有限公司,https://jobs.51job.com/all/co4804422.html,,,技术总监,05-26
827,广州,广州达瑞生殖技术有限公司,https://jobs.51job.com/all/co4452240.html,,,生物信息工程师,05-26
828,杭州,杭州泰格医药科技股份有限公司,https://jobs.51job.com/all/co339774.html,,,高级WEB前端（React 1年+）,05-26
829,上海,上海恒生聚源数据服务有限公司,https://jobs.51job.com/all/co2552237.html,,,Linux应用运维工程师,05-26
830,北京,赞同科技股份有限公司,https://jobs.51job.com/all/co2966427.html,,,Java开发工程师,05-26
831,深圳,深圳淘邦网络科技有限公司,https://jobs.51job.com/all/co3603437.html,,,Java中级软件工程师,05-26
832,南京,融奕数智科技（深圳）有限公司,https://jobs.51job.com/all/co4609056.html,,,分析/咨询师,05-26
833,深圳,深圳市见康云科技有限公司,https://jobs.51job.com/all/co3701992.html,,,区块链工程师,05-26
834,深圳,深圳法大大网络科技有限公司,https://jobs.51job.com/all/co3519412.html,,,区块链高级工程师,05-26
835,南京,上海诺祺科技有限公司,https://jobs.51job.com/all/co123250.html,,,数据分析挖掘工程师,05-26
836,长沙,湖南小推车网络科技有限公司,https://jobs.51job.com/all/co3995210.html,,,运维工程师,05-26
837,青岛,青岛鸿普电气科技有限公司,https://jobs.51job.com/all/co3215056.html,,,Linux软件开发工程师,05-26
838,上海,上海象游数码科技有限公司,https://jobs.51job.com/all/co2505654.html,,,PHP开发工程师,05-26
839,广州,广州数鹏通科技有限公司,https://jobs.51job.com/all/co2314735.html,,,运维工程师（广州）,05-26
840,南京,南京首一率电子商务有限公司,https://jobs.51job.com/all/co2796148.html,,,前端开发工程师,05-26
841,上海,丰趣海淘,https://jobs.51job.com/all/co3675332.html,,,大数据开发工程师,05-26
842,上海,天马微电子股份有限公司,https://jobs.51job.com/all/co2709724.html,,,系统工程师,05-26
843,上海,震坤行工业超市（上海）有限公司,https://jobs.51job.com/all/co419990.html,,,人工智能算法工程师,05-26
844,南京,江苏鑫合易家信息技术有限责任公司,https://jobs.51job.com/all/co4161686.html,,,大数据研发工程师,05-26
845,上海,上海易对医生物医药科技有限公司,https://jobs.51job.com/all/co4138592.html,,,数据信息库维护工程师,05-26
846,杭州,杭州叙简科技股份有限公司,https://jobs.51job.com/all/co3041795.html,,,图像识别算法工程师,05-26
847,上海,上海洋码头网络技术有限公司,https://jobs.51job.com/all/co2953022.html,,,大搜索高级java工程师,05-26
848,上海,学慧帮（上海）企业管理咨询有限公司,https://jobs.51job.com/all/co3926617.html,,,前端开发工程师,05-26
849,广州,广州市景心科技股份有限公司,https://jobs.51job.com/all/co2392955.html,,,软件工程师（大数据方向）,05-26
850,杭州,浙江力石科技股份有限公司,https://jobs.51job.com/all/co2534290.html,,,运维工程师（中级/高级）,05-26
851,天津,中电科技（北京）有限公司,https://jobs.51job.com/all/co3111043.html,,,配置管理工程师,05-26
852,上海,上海讯析电子科技有限公司,https://jobs.51job.com/all/co3486231.html,,,测试工程师,05-26
853,异地招聘,捷普集团-捷普电子 (无锡) 有限公司,https://jobs.51job.com/all/co3252168.html,,,Sr. RF Test Engineer,05-26
854,北京,青牛（北京）技术有限公司,https://jobs.51job.com/all/co175238.html,,,软件测试工程师,05-26
855,上海,上海航瞰信息技术有限公司,https://jobs.51job.com/all/co2758500.html,,,数据处理工程师,05-26
856,南宁,南宁市数众信息科技有限公司,https://jobs.51job.com/all/co4289789.html,,,软件工程师,05-26
857,上海,上海麦子资产管理有限公司,https://jobs.51job.com/all/co2314149.html,,,资深运维工程师,05-26
858,乌鲁木齐,南京烽火星空通信发展有限公司,https://jobs.51job.com/all/co3208550.html,,,数据分析师,05-26
859,广州,广州越维信息科技有限公司,https://jobs.51job.com/all/co2677973.html,,,服务器工程师,05-26
860,广州,广州精科医学检验所有限公司,https://jobs.51job.com/all/co4452830.html,,,初级生物信息研发工程师,05-26
861,北京,北京艾思科米科技有限公司,https://jobs.51job.com/all/co3182179.html,,,算法工程师,05-26
862,苏州,江苏风云科技服务有限公司,https://jobs.51job.com/all/co2702607.html,,,自动化测试架构师,05-26
863,杭州,上海蜂阁信息科技有限公司,https://jobs.51job.com/all/co2532742.html,,,Web前端开发工程师,05-26
864,广州,广州市勤思网络科技有限公司,https://jobs.51job.com/all/co3521680.html,,,前端开发工程师,05-26
865,南京,南京罗普森智能科技有限公司,https://jobs.51job.com/all/co4495850.html,,,C/C++系统工程师.,05-26
866,南京,南京雨花中兴信雅达培训中心,https://jobs.51job.com/all/co3585784.html,,,网络安全讲师,05-26
867,上海,上海财源投资发展有限公司,https://jobs.51job.com/all/co478194.html,,,量化投资,05-26
868,广州,上海互冠网络科技有限公司,https://jobs.51job.com/all/co3938345.html,,,手游运维工程师,05-26
869,合肥,安徽三实信息技术服务有限公司,https://jobs.51job.com/all/co3206884.html,,,web渗透网络安全工程师[福利优待],05-26
870,北京,青岛国富金融资产交易中心有限公司,https://jobs.51job.com/all/co3857049.html,,,初级测试工程师,05-26
871,上海,上海颐安信息技术有限公司,https://jobs.51job.com/all/co3608965.html,,,嵌入式研发工程师,05-26
872,深圳,深圳前海新华康互联网金融服务有限公司,https://jobs.51job.com/all/co3767134.html,,,运维工程师,05-26
873,南京,南京大学－南京生物医药研究院,https://jobs.51job.com/all/co2922707.html,,,IT主管,05-26
874,上海,筑客网络技术（上海）有限公司,https://jobs.51job.com/all/co3945020.html,,,java开发工程师,05-26
875,深圳,深圳前海金瑞龙互联网金融服务有限公司,https://jobs.51job.com/all/co3470024.html,,,资深数据分析师,05-26
876,杭州,国海良时期货有限公司,https://jobs.51job.com/all/co2276685.html,,,量化研究员,05-26
877,深圳,深圳市中易通网络技术有限公司,https://jobs.51job.com/all/co1328824.html,,,软件开发工程师（智能卡）,05-26
878,深圳,波峰网络科技有限公司,https://jobs.51job.com/all/co4017467.html,,,Senior Linux C Programmer（南山科技园）,05-26
879,上海,上海尔易信息科技有限公司,https://jobs.51job.com/all/co3886654.html,,,前端开发工程师,05-26
880,西安,北京天职信息技术有限公司,https://jobs.51job.com/all/co3967358.html,,,Team Leader(Java方向),05-26
881,南京,南京唯实科技有限公司,https://jobs.51job.com/all/co3820616.html,,,算法工程师,05-26
882,上海,上海华岭集成电路技术股份有限公司,https://jobs.51job.com/all/co2474183.html,,,测试工程师B,05-26
883,西安,西安悦锦电子信息科技有限公司,https://jobs.51job.com/all/co3838410.html,,,软件工程师,05-26
884,武汉,百度湖北营销服务中心,https://jobs.51job.com/all/co2010198.html,,,百度数据分析师,05-26
885,北京,北京康拓红外技术股份有限公司,https://jobs.51job.com/all/co2881330.html,,,图像识别软件研发,05-26
886,南京,南京讯优智超软件科技有限公司,https://jobs.51job.com/all/co2248392.html,,,自动化测试工程师,05-26
887,沈阳,沈阳东软软件人才培训中心,https://jobs.51job.com/all/co4628609.html,,,东软C++/Java开发实习生（可岗前培养）,05-26
888,海口,广东华讯工程有限公司,https://jobs.51job.com/all/co112307.html,,,海南GIS开发工程师(海口),05-26
889,长沙,埃摩森人才服务（上海）有限公司,https://jobs.51job.com/all/co3623864.html,,,Web前端开发工程师,05-26
890,广州,广州慧动信息科技有限公司,https://jobs.51job.com/all/co5014615.html,,,软件工程师,05-26
891,佛山,广州市蓝谷智能家居股份有限公司,https://jobs.51job.com/all/co2879710.html,,,基础运维工程师,05-26
892,深圳,深圳市麦澜创新科技有限公司,https://jobs.51job.com/all/co4112052.html,,,上位机软件工程师,05-26
893,南京,南京乐伽商业管理有限公司,https://jobs.51job.com/all/co4083125.html,,,测试工程师,05-26
894,成都,成都山河泰科技有限公司,https://jobs.51job.com/all/co2923758.html,,,研发总监（人工智能）,05-26
895,北京,广州易尊网络科技股份有限公司,https://jobs.51job.com/all/co2710285.html,,,数据分析师,05-26
896,深圳,深圳市迷你玩科技有限公司,https://jobs.51job.com/all/co4617206.html,,,PHP后端开发,05-26
897,深圳,深圳骑牛时代科技有限公司,https://jobs.51job.com/all/co3466434.html,,,软件测试工程师,05-26
898,深圳,深圳前海橙色魔方信息技术有限公司,https://jobs.51job.com/all/co3884692.html,,,算法工程师,05-26
899,杭州,杭州贝睿企业咨询管理有限公司,https://jobs.51job.com/all/co4975562.html,,,高级爬虫工程师,05-26
900,杭州,杭州核创科技有限公司,https://jobs.51job.com/all/co5037639.html,,,人工智能工程师,05-26
901,西安,西安亚购信息科技有限公司,https://jobs.51job.com/all/co3888269.html,,,数据开发工程师,05-26
902,深圳,深圳市华晨鑫科信息咨询有限公司,https://jobs.51job.com/all/co5053835.html,,,自动化测试讲师,05-26
903,济南,山东艾克瑞特教育咨询有限公司,https://jobs.51job.com/all/co4962979.html,,,嵌入式软件工程师,05-26
904,南京,三只松鼠股份有限公司,https://jobs.51job.com/all/co2978447.html,,,数据工程师,05-26
905,太原,山西绿萝科技有限公司,https://jobs.51job.com/all/co4931852.html,,,人工智能实习生,05-26
906,深圳,欧拓飞科技（深圳）有限公司,https://jobs.51job.com/all/co4774345.html,,,系统开发工程师,05-26
907,东莞,东莞市奥马实业投资有限公司,https://jobs.51job.com/all/co3894010.html,,,数据库工程师,05-26
908,北京,去哪儿网玩乐事业部,https://jobs.51job.com/all/co4696429.html,,,高级前端开发工程师-玩乐事业部(J12779),05-26
